"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Up","GO:0120255","olefinic compound biosynthetic process","8/3006","31/28928",0.258064516129032,2.48346318116455,2.81412362742253,0.0119296342799447,0.0278721703005336,0.013782165959106,"12156/22417/100198/50722/50781/16323/13653/19091",8
"Up","GO:0001754","eye photoreceptor cell differentiation","14/3006","70/28928",0.2,1.92468396540253,2.63767428276699,0.011973197106295,0.0279526523992795,0.013821962560149,"12628/17986/231004/19242/218756/21838/20848/20682/237979/18212/107585/18591/20681/22157",14
"Up","GO:0009064","glutamine family amino acid metabolic process","14/3006","70/28928",0.2,1.92468396540253,2.63767428276699,0.011973197106295,0.0279526523992795,0.013821962560149,"26570/51797/27053/22228/11846/16467/15109/216456/234724/14584/18126/209027/105727/56454",14
"Up","GO:0007632","visual behavior","16/3006","84/28928",0.19047619047619,1.83303234800241,2.60366855739829,0.012045048872503,0.0280990052244432,0.013894330764822,"98660/20511/245537/108012/26570/53418/12288/319352/232975/16412/11548/195208/15466/22142/18574/240057",16
"Up","GO:0044773","mitotic DNA damage checkpoint signaling","16/3006","84/28928",0.19047619047619,1.83303234800241,2.60366855739829,0.012045048872503,0.0280990052244432,0.013894330764822,"76843/269582/50883/211651/381979/77011/12144/18817/12534/52679/12649/235559/22059/268465/12189/12575",16
"Up","GO:0006109","regulation of carbohydrate metabolic process","34/3006","220/28928",0.154545454545455,1.48725579144741,2.47046561851281,0.0121758413594751,0.0283933213146999,0.0140398635007596,"227358/269224/18106/227659/228966/18639/18033/19204/16193/22223/18439/11517/21803/233571/56312/74747/12952/16000/58994/271221/18113/14783/56193/11548/22059/20848/56745/19219/15117/17869/17886/18591/58801/19091",34
"Up","GO:0003298","physiological muscle hypertrophy","11/3006","50/28928",0.22,2.11715236194278,2.69231448013336,0.01223190914897,0.0284591421891629,0.0140724104537109,"19736/12391/16000/234214/14463/17268/11548/13614/12818/22402/19091",11
"Up","GO:0003301","physiological cardiac muscle hypertrophy","11/3006","50/28928",0.22,2.11715236194278,2.69231448013336,0.01223190914897,0.0284591421891629,0.0140724104537109,"19736/12391/16000/234214/14463/17268/11548/13614/12818/22402/19091",11
"Up","GO:0032924","activin receptor signaling pathway","11/3006","50/28928",0.22,2.11715236194278,2.69231448013336,0.01223190914897,0.0284591421891629,0.0140724104537109,"16324/13590/228839/209268/242316/21812/14561/16323/14313/21815/17126",11
"Up","GO:0035640","exploration behavior","11/3006","50/28928",0.22,2.11715236194278,2.69231448013336,0.01223190914897,0.0284591421891629,0.0140724104537109,"98660/17986/18619/56710/74342/11816/218756/216856/13385/16400/22142",11
"Up","GO:0061049","cell growth involved in cardiac muscle cell development","11/3006","50/28928",0.22,2.11715236194278,2.69231448013336,0.01223190914897,0.0284591421891629,0.0140724104537109,"19736/12391/16000/234214/14463/17268/11548/13614/12818/22402/19091",11
"Up","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","11/3006","50/28928",0.22,2.11715236194278,2.69231448013336,0.01223190914897,0.0284591421891629,0.0140724104537109,"18214/72776/20460/27214/12444/12447/21752/20135/11504/11629/16952",11
"Up","GO:1903825","organic acid transmembrane transport","26/3006","158/28928",0.164556962025316,1.5836007310274,2.50487681253167,0.0122745814402557,0.0285475949841062,0.0141161483860753,"18173/18000/19736/72401/20511/21825/26570/74777/11987/22228/11846/20513/72267/11988/330836/20539/16412/246049/80879/17869/26874/105727/67760/14805/21926/18037",26
"Up","GO:0000045","autophagosome assembly","22/3006","128/28928",0.171875,1.6540252827678,2.52531297985062,0.0124642772547713,0.0289558380316335,0.0143180154589299,"18718/118449/60599/213948/50883/19331/56312/13033/432555/620913/21822/100039796/15953/16145/54396/75909/72512/240327/225594/240328/60440/27060",22
"Up","GO:0010821","regulation of mitochondrion organization","22/3006","128/28928",0.171875,1.6540252827678,2.52531297985062,0.0124642772547713,0.0289558380316335,0.0143180154589299,"51800/171543/12125/17395/20878/67749/15234/12123/170770/18793/16000/13179/16145/54396/22059/70310/216869/26949/70435/223601/12018/58801",22
"Up","GO:0038127","ERBB signaling pathway","22/3006","128/28928",0.171875,1.6540252827678,2.52531297985062,0.0124642772547713,0.0289558380316335,0.0143180154589299,"14103/71405/17395/231125/13874/11839/215114/232431/18793/21803/78388/211323/54725/208994/216616/108686/68585/15114/20682/217344/109700/52614",22
"Up","GO:0043279","response to alkaloid","21/3006","121/28928",0.173553719008264,1.67018030055591,2.51563286329813,0.0129582565963856,0.0300920059468507,0.0148798251277175,"20511/19361/237211/12428/12801/74777/330222/18430/14282/20190/20450/12144/13491/11540/12649/17967/11548/13385/217124/54377/17869",21
"Up","GO:0048839","inner ear development","37/3006","245/28928",0.151020408163265,1.45333279020191,2.42660909958512,0.0131374349559362,0.0304965513189844,0.0150798637826417,"14472/18933/93840/15951/12156/12428/14173/12814/18124/60613/16918/230824/12260/14581/17216/21803/791260/109205/16000/218756/16531/15209/56419/73230/76365/20692/57265/20682/14634/212937/57266/18109/20471/68588/14972/14998/71461",37
"Up","GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","10/3006","44/28928",0.227272727272727,2.1871408697756,2.68356339694311,0.0131786275175447,0.0305805987760506,0.0151214233737764,"93840/16870/17698/243548/16202/14107/15227/13385/20401/71461",10
"Up","GO:0006693","prostaglandin metabolic process","13/3006","64/28928",0.203125,1.95475715236194,2.60385371793289,0.0133311838053353,0.0309112099350175,0.0152849032108928,"18783/19225/19215/16176/19223/14726/11677/54486/20698/13614/16149/225884/16952",13
"Up","GO:0060324","face development","13/3006","64/28928",0.203125,1.95475715236194,2.60385371793289,0.0133311838053353,0.0309112099350175,0.0152849032108928,"13345/16401/18595/21803/20130/13617/17390/20897/19378/12842/21809/20289/13380",13
"Up","GO:0060411","cardiac septum morphogenesis","16/3006","85/28928",0.188235294117647,1.81146726155532,2.55136259225504,0.0134459431491222,0.0310509990820298,0.015354025823256,"18187/93840/23796/16007/21812/56198/20348/22761/14463/21813/22059/57265/20677/20666/19876/14465",16
"Up","GO:0014841","skeletal muscle satellite cell proliferation","6/3006","20/28928",0.3,2.88702594810379,2.87472151732841,0.0134471634700589,0.0310509990820298,0.015354025823256,"66934/14173/20848/20471/67052/70417",6
"Up","GO:0032230","positive regulation of synaptic transmission, GABAergic","6/3006","20/28928",0.3,2.88702594810379,2.87472151732841,0.0134471634700589,0.0310509990820298,0.015354025823256,"21333/18430/11540/216856/15114/14805",6
"Up","GO:0045579","positive regulation of B cell differentiation","6/3006","20/28928",0.3,2.88702594810379,2.87472151732841,0.0134471634700589,0.0310509990820298,0.015354025823256,"16331/20375/16186/17387/20963/105855",6
"Up","GO:0051412","response to corticosterone","6/3006","20/28928",0.3,2.88702594810379,2.87472151732841,0.0134471634700589,0.0310509990820298,0.015354025823256,"14282/18039/14281/225872/14283/15566",6
"Up","GO:0060973","cell migration involved in heart development","6/3006","20/28928",0.3,2.88702594810379,2.87472151732841,0.0134471634700589,0.0310509990820298,0.015354025823256,"20348/13617/13614/22160/20583/18596",6
"Up","GO:0061042","vascular wound healing","6/3006","20/28928",0.3,2.88702594810379,2.87472151732841,0.0134471634700589,0.0310509990820298,0.015354025823256,"12767/15442/18787/84004/64074/21926",6
"Up","GO:0061469","regulation of type B pancreatic cell proliferation","6/3006","20/28928",0.3,2.88702594810379,2.87472151732841,0.0134471634700589,0.0310509990820298,0.015354025823256,"19275/18124/56312/16000/12567/11799",6
"Up","GO:1901201","regulation of extracellular matrix assembly","6/3006","20/28928",0.3,2.88702594810379,2.87472151732841,0.0134471634700589,0.0310509990820298,0.015354025823256,"21812/100952/69538/21803/20682/15117",6
"Up","GO:1902004","positive regulation of amyloid-beta formation","6/3006","20/28928",0.3,2.88702594810379,2.87472151732841,0.0134471634700589,0.0310509990820298,0.015354025823256,"11816/15979/12759/27373/11307/21926",6
"Up","GO:2000311","regulation of AMPA receptor activity","6/3006","20/28928",0.3,2.88702594810379,2.87472151732841,0.0134471634700589,0.0310509990820298,0.015354025823256,"245537/81905/216856/54377/72555/12794",6
"Up","GO:0006879","intracellular iron ion homeostasis","14/3006","71/28928",0.197183098591549,1.8975757405377,2.57861570546632,0.0135260719104192,0.0312214523999252,0.0154383111835342,"18173/227358/107771/16819/73649/12010/12870/117167/50765/15458/15368/22041/15216/17869",14
"Up","GO:0008542","visual learning","15/3006","78/28928",0.192307692307692,1.85065765904089,2.56177593709573,0.0135515060476967,0.0312683922462468,0.0154615218895942,"98660/245537/108012/26570/53418/12288/319352/232975/16412/11548/195208/15466/22142/18574/240057",15
"Up","GO:0070507","regulation of microtubule cytoskeleton organization","27/3006","167/28928",0.161676646706587,1.55588224748109,2.45330182578282,0.0135913793792262,0.0313486008773202,0.0155011832669784,"228421/17754/72119/56742/76123/72776/20460/11603/21335/12391/76686/14159/17760/18817/260315/80986/73420/219114/56419/77744/20877/17755/13837/22153/13640/66468/14544",27
"Up","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","21/3006","122/28928",0.172131147540984,1.65649029809234,2.47444999746543,0.014163324398436,0.0326555144870707,0.0161474228697642,"75974/70839/21812/11603/18439/14086/58804/69710/234695/68743/17427/23999/108686/12775/15114/56699/14063/21809/19354/22240/18011",21
"Up","GO:0009953","dorsal/ventral pattern formation","18/3006","100/28928",0.18,1.73221556886228,2.4977193306076,0.0143114950464822,0.0329716970098181,0.0163037680683937,"240888/23893/16870/15431/23892/17965/15396/22421/17172/14632/12153/12006/14634/13614/15375/17240/21815/17126",18
"Up","GO:0045185","maintenance of protein location","18/3006","100/28928",0.18,1.73221556886228,2.4977193306076,0.0143114950464822,0.0329716970098181,0.0163037680683937,"12021/14118/192176/19241/17965/21335/19240/15277/12504/23999/108686/16859/56320/20259/18035/105785/224109/14119",18
"Up","GO:0043604","amide biosynthetic process","26/3006","160/28928",0.1625,1.56380572188955,2.43526691267944,0.0143165871738375,0.0329716970098181,0.0163037680683937,"20452/20448/50935/26877/20511/207182/26570/66183/16007/26938/94181/22234/18439/27053/545975/20450/11846/23887/14421/93898/58994/20698/20442/100503915/56375/76498",26
"Up","GO:0010288","response to lead ion","7/3006","26/28928",0.269230769230769,2.59092072265725,2.76365099195247,0.0144510889007008,0.0330414116573515,0.0163382404051987,"19225/22228/12567/17967/20701/20703/12737",7
"Up","GO:0036344","platelet morphogenesis","7/3006","26/28928",0.269230769230769,2.59092072265725,2.76365099195247,0.0144510889007008,0.0330414116573515,0.0163382404051987,"17150/326618/22761/17260/109711/17886/29813",7
"Up","GO:0060009","Sertoli cell development","7/3006","26/28928",0.269230769230769,2.59092072265725,2.76365099195247,0.0144510889007008,0.0330414116573515,0.0163382404051987,"192176/77595/12638/15894/20682/20969/20681",7
"Up","GO:1902307","positive regulation of sodium ion transmembrane transport","7/3006","26/28928",0.269230769230769,2.59092072265725,2.76365099195247,0.0144510889007008,0.0330414116573515,0.0163382404051987,"69301/18301/56188/17178/20266/13491/59095",7
"Up","GO:1904754","positive regulation of vascular associated smooth muscle cell migration","7/3006","26/28928",0.269230769230769,2.59092072265725,2.76365099195247,0.0144510889007008,0.0330414116573515,0.0163382404051987,"18214/18124/16971/14107/21752/18591/11504",7
"Up","GO:0010623","programmed cell death involved in cell development","8/3006","32/28928",0.25,2.40585495675316,2.70962115339632,0.0144907393767576,0.0330414116573515,0.0163382404051987,"14103/16176/14173/320500/56449/13421/218756/12363",8
"Up","GO:0021952","central nervous system projection neuron axonogenesis","8/3006","32/28928",0.25,2.40585495675316,2.70962115339632,0.0144907393767576,0.0330414116573515,0.0163382404051987,"24136/18227/13193/59058/13175/70433/20266/12552",8
"Up","GO:0071276","cellular response to cadmium ion","8/3006","32/28928",0.25,2.40585495675316,2.70962115339632,0.0144907393767576,0.0330414116573515,0.0163382404051987,"18173/17395/13058/16476/15368/17750/15209/14281",8
"Up","GO:0072207","metanephric epithelium development","8/3006","32/28928",0.25,2.40585495675316,2.70962115339632,0.0144907393767576,0.0330414116573515,0.0163382404051987,"20846/12765/242316/22417/16878/20682/18591/20681",8
"Up","GO:2000629","negative regulation of miRNA metabolic process","8/3006","32/28928",0.25,2.40585495675316,2.70962115339632,0.0144907393767576,0.0330414116573515,0.0163382404051987,"21812/21803/14728/73181/20682/22160/18591/14465",8
"Up","GO:0001866","NK T cell proliferation","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"56501/16173/17869/320484",4
"Up","GO:0003253","cardiac neural crest cell migration involved in outflow tract morphogenesis","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"20348/13617/13614/22160",4
"Up","GO:0010966","regulation of phosphate transport","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"12608/19886/20856/20379",4
"Up","GO:0014719","skeletal muscle satellite cell activation","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"12335/22421/12224/70417",4
"Up","GO:0014908","myotube differentiation involved in skeletal muscle regeneration","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"77578/19221/12527/12224",4
"Up","GO:0016068","type I hypersensitivity","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"14131/14127/12229/16016",4
"Up","GO:0021612","facial nerve structural organization","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"18187/18846/20346/13654",4
"Up","GO:0021826","substrate-independent telencephalic tangential migration","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"21367/16874/211323/54713",4
"Up","GO:0021843","substrate-independent telencephalic tangential interneuron migration","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"21367/16874/211323/54713",4
"Up","GO:0021957","corticospinal tract morphogenesis","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"24136/59058/20266/12552",4
"Up","GO:0030049","muscle filament sliding","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"21956/228785/22003/56320",4
"Up","GO:0030167","proteoglycan catabolic process","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"12229/15442/110006/239337",4
"Up","GO:0032594","protein transport within lipid bilayer","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"12484/16412/76438/225362",4
"Up","GO:0032762","mast cell cytokine production","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"14127/18124/15368/20963",4
"Up","GO:0032769","negative regulation of monooxygenase activity","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"18033/14581/12391/13115",4
"Up","GO:0035723","interleukin-15-mediated signaling pathway","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"16186/12504/20848/16185",4
"Up","GO:0046666","retinal cell programmed cell death","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"14103/14173/320500/218756",4
"Up","GO:0048050","post-embryonic eye morphogenesis","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"14118/17150/216616/12018",4
"Up","GO:0051918","negative regulation of fibrinolysis","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"21825/18787/18791/18815",4
"Up","GO:0060710","chorio-allantoic fusion","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"16401/22329/16007/12192",4
"Up","GO:0062042","regulation of cardiac epithelial to mesenchymal transition","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"21812/21813/22160/13731",4
"Up","GO:0070086","ubiquitin-dependent endocytosis","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"214854/17986/58194/16154",4
"Up","GO:0070091","glucagon secretion","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"269224/16193/27220/107221",4
"Up","GO:0070092","regulation of glucagon secretion","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"269224/16193/27220/107221",4
"Up","GO:0070432","regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"19260/21898/21929/65221",4
"Up","GO:0071281","cellular response to iron ion","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"12010/50765/22041/15216",4
"Up","GO:0071316","cellular response to nicotine","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"12010/18033/110902/21926",4
"Up","GO:0071350","cellular response to interleukin-15","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"16186/12504/20848/16185",4
"Up","GO:0071352","cellular response to interleukin-2","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"16184/16186/20848/16185",4
"Up","GO:0097151","positive regulation of inhibitory postsynaptic potential","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"245537/22249/14812/216856",4
"Up","GO:0097503","sialylation","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"20452/20450/20442/20440",4
"Up","GO:0110025","DNA strand resection involved in replication fork processing","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"12021/26909/56045/12189",4
"Up","GO:1903278","positive regulation of sodium ion export across plasma membrane","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"18301/56188/17178/59095",4
"Up","GO:1904627","response to phorbol 13-acetate 12-myristate","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"12227/26411/12567/14281",4
"Up","GO:1904628","cellular response to phorbol 13-acetate 12-myristate","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"12227/26411/12567/14281",4
"Up","GO:1904667","negative regulation of ubiquitin protein ligase activity","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"213539/12578/56150/67141",4
"Up","GO:1905651","regulation of artery morphogenesis","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"23797/68585/13614/19219",4
"Up","GO:2000727","positive regulation of cardiac muscle cell differentiation","4/3006","10/28928",0.4,3.84936793080506,3.06885478220582,0.0146054568731583,0.0330414116573515,0.0163382404051987,"21803/211323/216869/17260",4
"Up","GO:0045933","positive regulation of muscle contraction","12/3006","58/28928",0.206896551724138,1.99105237800262,2.57275923366147,0.014790298571035,0.0333499331114387,0.0164907973764115,"19225/228785/16818/19204/18430/12288/14219/20698/13614/14062/16398/12652",12
"Up","GO:0046578","regulation of Ras protein signal transduction","12/3006","58/28928",0.206896551724138,1.99105237800262,2.57275923366147,0.014790298571035,0.0333499331114387,0.0164907973764115,"18049/12977/19415/54153/23921/14235/16000/19414/211323/21858/240057/320484",12
"Up","GO:1903320","regulation of protein modification by small protein conjugation or removal","38/3006","255/28928",0.149019607843137,1.4340782487313,2.37090132802597,0.0147994615517025,0.0333499331114387,0.0164907973764115,"213539/54354/67313/67121/12335/228775/12069/19716/18049/19260/192656/21812/12578/107995/230738/16792/100038882/17472/16885/56150/26903/66412/208836/18817/67141/70097/21929/12952/72400/11796/216869/20698/11799/20677/71816/239364/209200/13653",38
"Up","GO:0003279","cardiac septum development","22/3006","130/28928",0.169230769230769,1.62857873995599,2.44603199400684,0.0148031316924562,0.0333499331114387,0.0164907973764115,"18187/12767/93840/241431/23796/16007/21812/56198/20348/16576/16971/22761/14463/20897/21813/22059/57265/20677/20666/19876/71461/14465",22
"Up","GO:0002638","negative regulation of immunoglobulin production","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"20371/12483/243958/14728/77125",5
"Up","GO:0003183","mitral valve morphogenesis","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"22761/14463/12006/20677/22160",5
"Up","GO:0003198","epithelial to mesenchymal transition involved in endocardial cushion formation","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"20613/21812/56198/21813/20583",5
"Up","GO:0003376","sphingosine-1-phosphate receptor signaling pathway","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"14739/216892/20698/13610/30955",5
"Up","GO:0006924","activation-induced cell death of T cells","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"16184/22163/79201/56532/16423",5
"Up","GO:0010744","positive regulation of macrophage derived foam cell differentiation","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"12977/20288/16173/12981/11688",5
"Up","GO:0035860","glial cell-derived neurotrophic factor receptor signaling pathway","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"240725/23886/17387/14586/14573",5
"Up","GO:0036065","fucosylation","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"14343/14344/56546/171167/14345",5
"Up","GO:0043517","positive regulation of DNA damage response, signal transduction by p53 class mediator","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"12578/15248/29813/58801/107765",5
"Up","GO:0045651","positive regulation of macrophage differentiation","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"12977/21803/76527/16878/15163",5
"Up","GO:0046007","negative regulation of activated T cell proliferation","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"16792/434215/11846/14728/58205",5
"Up","GO:0051451","myoblast migration","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"67220/21828/20471/70417/16952",5
"Up","GO:0051547","regulation of keratinocyte migration","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"26921/14178/17395/18787/15117",5
"Up","GO:0072283","metanephric renal vesicle morphogenesis","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"20846/269152/23892/16878/14573",5
"Up","GO:0090235","regulation of metaphase plate congression","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"52276/12534/20877/11799/16319",5
"Up","GO:0098962","regulation of postsynaptic neurotransmitter receptor activity","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"26558/380702/54377/380785/72555",5
"Up","GO:1903238","positive regulation of leukocyte tethering or rolling","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"20344/16401/19204/14345/12772",5
"Up","GO:2000508","regulation of dendritic cell chemotaxis","5/3006","15/28928",0.333333333333333,3.20780660900421,2.91254076926318,0.0148614653829385,0.0333499331114387,0.0164907973764115,"240873/27218/74748/20375/12775",5
"Up","GO:0051149","positive regulation of muscle cell differentiation","16/3006","86/28928",0.186046511627907,1.79040368874654,2.49975491261083,0.0149706865517512,0.033582743460823,0.0166059168966216,"56397/19241/12391/21803/243931/74490/16000/211323/17387/244723/216869/18073/13614/17260/22402/58859",16
"Up","GO:0006692","prostanoid metabolic process","13/3006","65/28928",0.2,1.92468396540253,2.54150637364657,0.0151221565824004,0.0338853439239539,0.0167555460699943,"18783/19225/19215/16176/19223/14726/11677/54486/20698/13614/16149/225884/16952",13
"Up","GO:0046470","phosphatidylcholine metabolic process","13/3006","65/28928",0.2,1.92468396540253,2.54150637364657,0.0151221565824004,0.0338853439239539,0.0167555460699943,"18783/99010/14178/236899/18782/26970/232889/270084/192654/218121/210992/27281/27226",13
"Up","GO:0051289","protein homotetramerization","13/3006","65/28928",0.2,1.92468396540253,2.54150637364657,0.0151221565824004,0.0338853439239539,0.0167555460699943,"12010/56045/20957/229898/64177/194352/22323/16534/20190/28240/19378/14026/16440",13
"Up","GO:0034101","erythrocyte homeostasis","29/3006","184/28928",0.157608695652174,1.51673464664873,2.39449990312814,0.0151338290044492,0.0338991136903897,0.0167623549120827,"20846/16331/226419/241525/20375/13828/12010/17096/230257/100038882/12571/26362/17863/12484/15368/22761/56419/23871/22778/20848/16323/12192/76044/93686/19354/26934/105855/15163/78249",29
"Up","GO:0002792","negative regulation of peptide secretion","15/3006","79/28928",0.189873417721519,1.82723161272392,2.5071898401514,0.015165675195005,0.033945651814221,0.0167853669753397,"26921/16324/14118/11747/233079/22228/18300/14063/27220/14226/12652/19219/18133/16149/107221",15
"Up","GO:0140115","export across plasma membrane","15/3006","79/28928",0.189873417721519,1.82723161272392,2.5071898401514,0.015165675195005,0.033945651814221,0.0167853669753397,"240776/27222/98660/56543/11303/11603/16511/110891/16534/232975/18301/56188/17178/59095/246049",15
"Up","GO:0055008","cardiac muscle tissue morphogenesis","14/3006","72/28928",0.194444444444444,1.87122052191912,2.52050877167484,0.015229909133573,0.0340769911405338,0.0168503113400118,"21956/241431/12156/228785/12814/21812/21954/21803/211323/13617/22761/22003/17069/107765",14
"Up","GO:0001843","neural tube closure","19/3006","108/28928",0.175925925925926,1.69300904364111,2.45705978820097,0.0152637237183374,0.0341401960483454,0.0168815647558563,"20353/93840/16870/24136/20460/230824/22323/21803/21677/244058/270685/11783/216285/65100/636931/22160/68588/71461/21815",19
"Up","GO:0001893","maternal placenta development","10/3006","45/28928",0.222222222222222,2.13853773933614,2.60282200890558,0.0154068160163896,0.0344476859746692,0.0170336116596191,"18783/19225/19223/17986/19242/13115/16477/16878/20856/13039",10
"Up","GO:0120162","positive regulation of cold-induced thermogenesis","18/3006","101/28928",0.178217821782178,1.71506491966562,2.45142363042882,0.0157724612387586,0.0352523705456656,0.017431510215154,"213527/12767/16819/12608/17150/231507/14747/18430/22228/16190/16173/12772/14783/22368/16364/20963/13371/107221",18
